,index,comment,label
6645,6645,máy dùng rất tốt chơi game không lag pin khoẻ cam ổn màn hình rất mượt nói chung với tầm giá này cấu hình như vậy là ngon rồi,"tensor([ 0.,  0., -1.,  0.,  0.,  0.,  2., -1., -1., -1.])"
6646,6646,mới mua  được  4 ngày phải nói là đúng nhu cầu đúng tầm tiền mọi thứ thì quá ok không có lăn tăn gì nữa,"tensor([-1., -1., -1., -1.,  0., -1.,  0., -1., -1., -1.])"
6647,6647,note 10 là sản phẩm tuyệt vời còn gì ngoài sức tưởng tượng của tui nữa nó đẹp làm sao chỉ nhìn thôi đã làm tui mất hồn rồi nhưng tiết một điều là là là tui tui tui đang để dành tiền mua cây note 20untra há há há,"tensor([-1., -1.,  0., -1.,  0., -1., -1., -1., -1., -1.])"
6648,6648,lỗi 1 xim không nhận chua dùng  được  1 thángmua máy mới nhung không  được  bóc  hộp nhân viên lây cho 1 cái hộp  mở sẵnmáy cung  được  dán decan đẹpchac hang đổi trả   trả lời  mới  lại bán,"tensor([-1., -1., -1.,  1., -1., -1., -1., -1.,  1., -1.])"
6649,6649,"máy chơi game mượt không nóng pin trâu mọi thứ đều ok cam chụp tam được
 ổn trong tầm giá","tensor([ 0.,  2., -1., -1., -1.,  0.,  2., -1., -1., -1.])"
6650,6650,sản phẩm đẹp đấy nhưng chưa biết chất lượng như thế nào hàng siêu cấp này phải tương xứng với số tiền,"tensor([-1., -1.,  0., -1., -1., -1., -1., -1., -1., -1.])"
6651,6651,"chơi max setting liên quân mượt 
pin trâu các tác vụ mượt 
ủng hộ sản phẩm của người việt","tensor([ 0., -1., -1., -1., -1.,  0., -1., -1.,  0., -1.])"
6652,6652,máy dùng mượt chơi game không nóng máy sạc nhanh camera chụp ok rất hài lòng khi mua sản phẩm này,"tensor([ 0.,  0., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
6653,6653,"máy lác đơ lắm ạ 
xạc lại hay bị nóng máy 
pin thì dùng tạm ổn 
camera không sáng","tensor([ 1.,  1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6654,6654,điên thoại mới mua hôm quahôm nay sạc có lên được 83 pin ahkhông thể lên được nữalâu lâu tự cúp nguồn,"tensor([ 1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6655,6655, sản phẩm  tốt ae nào đang phân vân giữa con xiaomi note 9s và còn realme 6 về hiệu năng chơi game  thì lên chọn con realme 6 nhé   nhiều ng mua xiaomi note 9s muốn đổi lắm lên các bạn đừng đâm đầu vào mua,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
6656,6656,máy tốtpin khá trâunhưng hơi tiếc là không có cùng ốp hay kính cường lựcmáy này thù mình đánh giá tạm ổn trong tầm giá dưới 4 triệu,"tensor([ 0., -1., -1., -1.,  0., -1.,  2., -1.,  1., -1.])"
6657,6657,tất cả mọi thứ đều ổn trừ những lúc bị tắt nguồn ra thôi mình mới mua  được  gần tháng mà bị tắt nguồn liên tục đang chơi game cũng bị khởi động lại rồi máy hay bị đơ ai có ý định mua nên xem xét lại,"tensor([-1., -1., -1., -1.,  0.,  1., -1., -1., -1., -1.])"
6658,6658,bị lỗi cổng tai nghe ghim vào thì không nòi chuyện được chỉ nghe được khi để loa ngoài dù đã gửi bảo hành rồi nhưng vẫn không hết,"tensor([-1., -1.,  1., -1., -1., -1., -1., -1., -1., -1.])"
6659,6659,vừa mua ở tgdd cây xăng số 4 thuận an bình dương mới dùng 1 ngày thấy cũng ok nhân viên ok cần bổ sung dịch vụ mời kẹo và nước uống như ở dmx là ok,"tensor([-1., -1., -1., -1., -1., -1., -1., -1.,  0., -1.])"
6660,6660,sau 3 ngày sử dụng  mình có nhận xét sau đâymáy kết nối mạng wifi cũng như mạng 3g4g khá yếu yếu hơn cả sony c4 máy cũ của mình lâu lâu có hiện tượng cảm ứng không được nhạykhá thất vọngcòn những yếu tố còn lại thì ổn,"tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
6661,6661,mua lâu rồi chẳng nhớ nổi bao giờnữa dùng vẫn ngon mỗi tội cái pin hoi tụt nhanh do mua thời gian dài không tránh khỏi chê mỗi cái camera trước gọi zalo thì nó kinh dị với cái nữa là cái khe cắm sim chỉ chơi  được  2 sim thì không có thẻ nhớ mà 1 sim với 1 thẻ nhớ thì bất tiện,"tensor([ 1.,  1.,  1., -1.,  0., -1., -1., -1., -1., -1.])"
6662,6662,mua sai lầmsài hơn 1 tháng lỗi đứng màn hình 10s sau mới hoạt độngpin mau hếttốc độ truy cập web chập hơn a10,"tensor([ 1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6663,6663,khuyên mn không nên mua  sản phẩm  tệ bắt sóng kém  sử dụng lâu lâu bị đơ máy  mua  được  3 ngày giờ muốn đổi dòng máy khác,"tensor([-1., -1., -1.,  1.,  1.,  1., -1., -1., -1., -1.])"
6664,6664,sản phẩm rất sang trọng thiết kế đẹp lướt wed chơi game rất mượt mà cấu hình mạnh giao diện đẹp camera xóa phông rất ok sử dụng hơn 1năm mấy mà máy vẫn còn êm như mới và máy sử dụng rất ổn rất thích pin sử dụng cũng rất lâu,"tensor([ 0.,  0.,  0., -1.,  0.,  0., -1., -1., -1., -1.])"
6665,6665,moi mua về chơi hayday thì hay đứng máy tự động reset lại máy  ra tgdd nhiệt tình đổi cái khác về cũng bị mà nặng hơn nữa và nóng máy lắm  cái đầu chưa đổi thì không nóng mát  ít đứng máy  h rất ức chế nhưng không dám đem ra kt sợ đi bảo hành  ko bít tgdd kt ntn vây,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6666,6666,trong tầm giá 3tr mua  được  con máy này là quá ổn pin trâu nghe gọi lướt facebook zalo khá thoải mái,"tensor([ 0., -1., -1., -1.,  0.,  0.,  2., -1., -1., -1.])"
6667,6667,mới mua cảm thấy máy đẹp cầm chắc tay  nhưng camera thì không nét lắm nói chung là ủng hộ hàng vn,"tensor([-1.,  1.,  0., -1., -1., -1., -1., -1.,  0., -1.])"
6668,6668,"giá tốt máy tương đối pin cũng tạm  ok  sạc ổn cảm ứng bình thường cấu hình phù hợp từ nhân viên văn phòng bình thường sinh viên không nên cài nhiều lớp bảo mật dễ bị lag màn hình to rõ màu sắc  ok 
kết luận  có thể mua làm món quà tặng được đã mượn máy của người bạn test mấy ngày  còn mình dự định mua s20 đây","tensor([ 2., -1., -1.,  2.,  0.,  2., -1.,  0., -1., -1.])"
6669,6669,máy xài tạm được mới mua mà bị lổi đổi 2 lần lunko biết có bị gì nửa kochụp hình không  được  sáng nghe gọi thì ok lên mạng củg  được  không  được  mạh,"tensor([-1.,  1., -1.,  0.,  2., -1., -1., -1., -1., -1.])"
6670,6670,sản phẩm này thì khỏi chế xóa phông chụp y như máy cơ bảo hành đổi trả thì khỏi lo luôn rất yên tâm,"tensor([-1.,  0., -1., -1.,  0., -1., -1., -1.,  0., -1.])"
6671,6671,"mình dùng hơn 2 tháng nói chung cũng khá ok vì mình không chơi game nhìu sử dụng chủ yếu là lướt web và xem phim pin sụt hơi nhanh về canera cũng tạm thôi làm mình hơi thất vọng
lỗi tiệm cận là lỗi khá phổ biến trên a71 cần cân nhắc khi mua","tensor([ 1.,  2., -1., -1.,  0., -1., -1., -1., -1., -1.])"
6672,6672,vân tay không nhạy pin tụt hơi nhanh camera sau chán quay video không rõmờ  còn lại thấy cũng tạm,"tensor([ 1.,  1., -1.,  1.,  2., -1., -1., -1., -1., -1.])"
6673,6673,đt a71 mới mua  được  6 ngày chơi game nhẹ khoảng 15 đến 20p xuất hiện tình trạng màn hình chớp tẳt liên tục những lúc ấy nút back trở nên tê liệt không xài  được  đành phải xài nút home rồi đóng tất cả chán mà trên đây không gởi  được  đoạn video,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6674,6674,dùng các tác vụ bình thường máy lag đơ lâu lâu mất rung reset lại bình thường khuyên không nên mua máy a51,"tensor([-1., -1., -1., -1.,  1.,  1., -1., -1., -1., -1.])"
6675,6675,cảm biến vân tây quá tệ  chơi game hay bị giật  ram 8g mà chơi game không mượt bằng chiếc oppo f5 youth ram 3g  ,"tensor([-1., -1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
6676,6676,mình mới xài có 1 tháng mà cứ xảy ra tình trạng mất sóng sim 2 ức chế thật phải khởi động lại máy thì hết,"tensor([-1., -1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
6677,6677,với tầm giá này thì y19 như vậy là tạm ổnso voi các hãng khác cùng phân khúc mới mua máy  được  1 tuầntạm ổntiền nào của nấyhehe,"tensor([-1., -1., -1., -1.,  2., -1.,  2., -1., -1., -1.])"
6678,6678,con redmi note 7 này mình khoảng 1 tháng nói chung chơi game rất ok rất đáng để mua,"tensor([-1., -1., -1., -1.,  0., -1.,  0., -1., -1., -1.])"
6679,6679,không biết xài thì đừng chêban đã sử dụng hết chức năng cua đt chưa tới mọi mua được 1tuan rồi nói chung pin trâu xài 2ngay hết pin xem hoài cho nó hết pin để sạc mà có hết đau rét rồi  không biết xem gì luôn nói tâm 23tr nên mua a5s và a12s là ok,"tensor([ 0., -1., -1., -1., -1., -1.,  2., -1., -1., -1.])"
6680,6680,dùng  được  15 ngày pin tụt nhanh camera sau chụp hình mờ cam trước gọi video mờ không biết có ai bị vậy không?,"tensor([ 1.,  1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6681,6681,sau đợt update của pubg mobile thì mức fps chỉ còn cao chứ không phải cực cao như lúc trước khá là tiếc ai có nhu cầu chơi pubg mobile thì nên cân nhắc nha,"tensor([-1., -1., -1., -1.,  2.,  1., -1., -1., -1., -1.])"
6682,6682,điện thoại mới dùng  được   40 ngày qua thời gian 1 đổi 1 của tgdd là bị lỗi nặng cảm ứng bị nhảy lung tung lúc thì đơ ra không bấm đượcđi ra trung tâm bảo hành thì đi 3 lần vẫn chưa cải thiện được mất thời gian cảm thấy uổng tiền khi mua tới 9 triệu cho điện thoại này,"tensor([-1., -1., -1.,  1.,  1., -1.,  1., -1., -1., -1.])"
6683,6683,mình đang chơi game tft tự nhiên màn hình nháy liên tục giật giật rồi không thấy gì nữa mình tắt nguồn khởi động lại máy thì trở lại bình thường mình không biết máy mình bị sao nửa,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6684,6684,tốt trong tầm giá  sử dụng ok  pin 4000 xài lâu  chip snapdragon chiến game tốt camera chụp ok,"tensor([ 0.,  0., -1., -1.,  0.,  0.,  2., -1., -1., -1.])"
6685,6685,dùng okpin tụt hơi nhanh ghét nhất là kích thước máy quá dài so với tay mìnhram6gb nhưng dùng không mượt bằng iphone ram có 2 gb,"tensor([ 1., -1.,  1., -1.,  0.,  1., -1., -1., -1., -1.])"
6686,6686,"sản phẫm lỗi quá
chơi game thì lag
điện thoại lâu lâu bị đứng
đang xài tự dưng nhảy sang trang quảng cáo hoài","tensor([-1., -1., -1., -1.,  1.,  1., -1., -1., -1., -1.])"
6687,6687,máy sử dụng tốt chơi game mượt không có hiện tượng giật lag pin trâu nhân viên tgdd rất nhiệt tình,"tensor([-1., -1., -1., -1.,  0.,  0., -1., -1.,  0., -1.])"
6688,6688,điện thoại bị gò điện ở camera sao với camera popup khi sạc camera sau đủ sáng mới đẹp camera trước hơi xấu còn cấu hình thì ổn,"tensor([-1.,  1.,  1., -1., -1.,  0., -1., -1., -1., -1.])"
6689,6689,đã được hỗ trợ sản phẩm dùng tốt pin trâu đã dùng tốt hơn rất nhìu cảm ơn tgdd,"tensor([ 0., -1., -1., -1.,  0., -1., -1., -1.,  0., -1.])"
6690,6690,mình nghỉ ss nên coi lại cách làm điện thoại của mình đi nhacứ tiếp tục tình trạng này thì sớm muộn gì ngôi vương sẻ lọt vào tay hảng khác thôi,"tensor([-1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6691,6691,sản phẩm quá tệ đi sửa cả chục lần đổi trả vẫn bị  phải chịu lỗ 20 để đổi máy khác,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1.,  1., -1.])"
6692,6692,sản phẩm rất tốt với giá cả như thế này  nình đã mua sản phẩm này đã hơn 1 thơ rồi cho tới bây giờ thì chưa có lỗi nào cả sản phẩm này rất ok mọi người nên mua,"tensor([-1., -1., -1., -1.,  0., -1.,  2., -1., -1., -1.])"
6693,6693,màn hình yếu dễ nứt dù va chạm nhẹ pin xài ổn chụp hình tạm cấu hình mượt vân tay không nhạy,"tensor([ 0.,  2.,  1.,  1., -1.,  0., -1., -1., -1., -1.])"
6694,6694,sản phẩm tuyệt với pin xài bao trâu  thiết kế camera phía sau nhỏ hơn tí thì đẹp  chip quá mạnh ngon hơn s10 plus nhiều  sản phẩm quá ok trong tầm giá ,"tensor([ 0., -1.,  2., -1.,  0.,  0.,  2., -1., -1., -1.])"
6695,6695,không play được video trêm chrome đã thử trên 20 websites kỹ thuật cửa hàng nói lỗi của dòng máy,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6696,6696,"máy xài ổn với mức giá 38tr là rất ok
đội ngũ nhân viên rất nhiệt tình chu đáo tặng 5 sao cho đội ngũ nhân viên","tensor([-1., -1., -1., -1.,  0., -1.,  2., -1.,  0., -1.])"
6697,6697,đt bắt wifj kém chơi game thì lag bình thường lướt facebook cũng thỉnh thoảng đơ chụp ảnh người mờ mờ chỉ có phong cảnh là rõ nét để ảnh đại diện thì vỡ hết ảnh,"tensor([-1.,  1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
6698,6698,iphone có hệ điều hành ios độc quyền sử sụng không sợ bị chậm máy kèm thêm đó 7 plus có thiết kế mới camera kép,"tensor([-1., -1.,  0., -1., -1.,  0., -1., -1., -1., -1.])"
6699,6699,mình đã mua và xài thử và rồi mình quyết định không bao giờ xài sam sung nữa bin mang tiếng 4000 mà xài nhanh hơn bin 3000,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1.,  1., -1.])"
6700,6700,mua  được  3 tháng mất loa trong buồn ghê điện thoại kiểu gì không biết nữa chán xaomi ghê càng ngày thấy tệ,"tensor([-1., -1., -1.,  1., -1., -1., -1., -1.,  1., -1.])"
6701,6701,máy xài trơn chu mượt mà ngon cảm biến dấu vân tay tốt do mới mua hôm qua nên chưa kiểm chứng hết được máy nhân viên nhiệt tình thân thiện,"tensor([-1., -1., -1.,  0.,  0.,  0., -1., -1.,  0., -1.])"
6702,6702,chơi game không nóng máy lắm phần camera cũng tạm ổn chơi pubg thì tầm 56 tiếng 90 pin,"tensor([ 2.,  2., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6703,6703,rất là ok hãy tin tưởng hàng việt dùng mượt mà pin cũng trâu chơi game cũng không lác,"tensor([ 0., -1., -1., -1.,  0.,  0., -1., -1.,  0., -1.])"
6704,6704,ok mượt mà các thánh chê là sao nhỉ pin trâu dùg tẹt thoải mái luôn ý ôi nói chung là mượt lém ạ,"tensor([ 0., -1., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
6705,6705,e mới mua hồi sáng mà sao giờ emsạc pin thấy máy nóng quá trời có ai bị như emkhông ạhay là lỗi do máy ạ,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6706,6706,cho 4 sao vì thấy rất khó xài và còn bầm phím thì rất nhỏ không chỉnh cho bự lên  được ,"tensor([-1., -1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
6707,6707,"bắt wifi quá kém luôn nhiều khi muốn đập đt
chơi game thì kế wifi vẫn lag  được  cái dòng máy đẹp","tensor([-1., -1.,  0.,  1., -1.,  1., -1., -1., -1., -1.])"
6708,6708,máy ổn pin tầm 15 ngày tai nghe thì thực sự chưa tốt âm thanh thiếu bass có lẽ tầm giá này không đòi hỏi được,"tensor([ 2., -1., -1., -1.,  0., -1.,  2., -1.,  1., -1.])"
6709,6709,mua hồi tháng 12020 đến tháng 82020 nâng cấp lên miui global 1202 bị lỗi bluetooth nghe nhạc qua loa onyx 4 mà giựt giựt phát bựcmọi người cẩn trọng khi nâng cấp lên bản mới nha,"tensor([-1., -1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
6710,6710,tôi yêu mến dâu đen từ khi còn trẻ đến giờ vẫn còn yêu chỉ có mỗi tội em nó không được sử dụng rộng rãi như những hãng đt khác nhưng đã yêu thì có thể bỏ qua tất cả ngày mai quất liền,"tensor([-1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6711,6711,máy ok loa thì bé quá ạ   được  cả nhân bản 3 ứng dụng facebook mes zalo quá tuyệt pin 5000 xài lâu ,"tensor([ 0., -1., -1.,  2.,  0., -1., -1., -1., -1., -1.])"
6712,6712,mới mua  được  3 ngày thỉnh thoảng lỗi camerazalo không thấy báo tin nhắn mở nên mới thấy báo máy hơi to dùng y như con xiaomi note 5 trước con xiaomi note 5 dùng gần 2 năm thi hỏng buồn pin thì trâu dùng  được  15 bạn nào không mê game như mình thì không nên mua máy này vi màn hình không  được  đẹp lắm,"tensor([ 0.,  1., -1.,  1., -1., -1., -1.,  1., -1., -1.])"
6713,6713,sử dụng  được  1 tháng cảm thấy rất ưng tác vụ nhanh  chụp ảnh đẹp  game siêu mượt liên quân max cấu hình vẫn không lag túm lại là very  tốt !,"tensor([-1.,  0., -1.,  0.,  0.,  0., -1., -1., -1., -1.])"
6714,6714,mình định rước 1 elên đây thấy ai cũng chê cái vân tayxong lại thấy nói lỗi này lỗi nọhơi buồn,"tensor([-1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6715,6715,mình thường dùng điện thoại có thời gian sử dụng pin lâu nên minh dùng nokia mấy đời máy rùi hi vọng máy vsamart cố gắng có một vài ưu điểm của riêng mình để thu hút khách hàng,"tensor([-1., -1., -1., -1., -1., -1., -1., -1.,  2., -1.])"
6716,6716,cảm nhận sau khi mua được một ngày là sản phẩm rất tốt tuy là chip mediatek nhưng rất mượt không giật lag khi chơi game xem youtubevân tay phản hồi nhanh rất nhiều tính năng mới tương tự như máy của xiaomi,"tensor([-1., -1., -1.,  0.,  0.,  0., -1., -1., -1., -1.])"
6717,6717,mình thấy nó không có gì đặc sắc được cái bề ngoài đẹp nhưng vân tay không nhạy pin cũng mau hết camera cũng bình thường vì máy mới nên phần chơi game không đánh giá được nói chung thì còn nhiều lựa chọn tốt hơn trong tầm giá,"tensor([ 1.,  2.,  0.,  1.,  2., -1.,  2., -1., -1., -1.])"
6718,6718,camera của samsung cho dòng máy tầm trung có vẻ hơi kém so với iphone mình mới mua nên cảm thấy camera hơi kém so với dòng iphone cùng tầm giá,"tensor([-1.,  1., -1., -1., -1., -1.,  2., -1., -1., -1.])"
6719,6719,máy thì lagchơi game không mượt pin tệ ns chung là oppo quá tệmes thì tn tới một lúc sau ms hiện,"tensor([ 1., -1., -1.,  1., -1.,  1., -1., -1., -1., -1.])"
6720,6720,sản phẩm cực kì bền  sử dụng rất mượt  mẫu mã sanh trọng phù hợp với phái nữ  màu sắc cá tính  mua hàng ở điện máy xanh rất chất lượng  rất tốt ,"tensor([-1., -1.,  0., -1.,  0.,  0., -1., -1.,  0., -1.])"
6721,6721,máy dùng được thời gian thấy nó đơ vãi nhiều lúc muốn đập cho phát cập nhật lên android thấy nó đơ vãi,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6722,6722,song di động kém  sạc pin chậm còn đâu đều ok trong tầm giá mong rằng hàng việt nam ngày càng vươn xa,"tensor([ 1., -1., -1.,  1.,  0., -1.,  2., -1.,  0., -1.])"
6723,6723,mình đang xài con active 1 đời đầu cho tới bây giờ đúng là không phí tiền chút nào cả! cảm ơn vsmart mong vsmart ngày càng phát triển hơn nữa và xa hơn là xuất khẩu sang nước ngoài nhiều hơn!!! ,"tensor([-1., -1., -1., -1., -1., -1.,  0., -1.,  0., -1.])"
6724,6724,iphone ra mắt trung bình bao lâu thì có máy cũ v mình đang chuẩn bị tiền khi iphone 12 pro max có hàng cũ thì mua liền,"tensor([-1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6725,6725,sản phẩm chính hãng thiết kế sang trọng máy dùng rất là mượt dù dùng khá lâu camera chụp ảnh đẹp nhân viên nhiệt tình chu đáo rất hài lòng,"tensor([-1.,  0.,  0., -1.,  0.,  0., -1., -1.,  0., -1.])"
6726,6726,"camera marco hoàn toàn làm mình thất vọng 
vừa mua sản phẩm hôm qua và cảm thấy tất cả đều ổn chỉ trừ bộ ba xóa phông siêu cận góc rộng","tensor([-1.,  1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
6727,6727,mọi thứ ok riêng về loa có vấn đề nói chuyện người ngoài nghe thấy hết có ai bị giống mình không?,"tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
6728,6728,mặt lưng nhám cầm không bị bám mồ hôi và dấu vân tay vân nhạy máy đôi khi lag giật nhưng không đáng kể pin 5000mah mà không được trâu lắm điểm antutu khá cao chưa có cổng usb typec nhưng nói chung là tiền nào của đó,"tensor([ 1., -1.,  2., -1.,  2.,  1.,  2., -1., -1., -1.])"
6729,6729,sao máy mình mỗi khi tắt màn hình là không nhận được tin nhắn từ zalo hoặc messenger hoặc rất lâu mới nhận được,"tensor([-1., -1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
6730,6730,cái  gì  cũng tốt cả tệ cái là loa rè đề nghị bên vsmart sửa lỗi zùm ạ cảm ơn mong ae nao vung trường hợp nói tiếp,"tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
6731,6731,camera sao chụp không đẹp chụp ra  hình khá tệ so với f7 lúc trước từng xài camera trước ok hơi ảo ngoài ra mọi thứ đều ổn so với giá tiền,"tensor([-1.,  2., -1., -1.,  0., -1.,  2., -1., -1., -1.])"
6732,6732,mình thấy a 31 có sạc nhanh màmình mua về dùng sạc hơn 3tiêng mới đầy pinđưa ra thế giới di động nv kỹ thuật cài lại máy mà vẫn sạc chậmcó ai sạc giống mình hơn 3tiêng mới đầy pin,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6733,6733,nói thật thì máy dùng ngon với tác vụ cơ bản tuy nhiên ai dùng để chơi game nên suy nghĩ lại con chíp tuy hiệu năng gần bằng với snap 660 nhưng gpu không chất lượng nên chơi game chỉ gần băng với snap 636 trên xiaomi note 5 dù chấm điểm helio p60 là 27000 điểm snap 16000 điểm,"tensor([-1., -1., -1., -1.,  0.,  1., -1., -1., -1., -1.])"
6734,6734,điện thoại khá tốt xài rất êm pin đủ đúng trong ngày  máy mượt chơi game cực thíchmọi người nên trải nghiệm thử,"tensor([ 2., -1., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
6735,6735,sài tốt hơn mong đợi nhưng màn hình không sáng lắm phải chi có sạc nhanh nữa là ngon có thế sánh với nokia 51,"tensor([ 2., -1., -1., -1.,  0., -1., -1.,  1., -1., -1.])"
6736,6736,dùng 1 tháng tất cả đểu ổn duy chỉ có bắt wifi hơi yếu,"tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
6737,6737,nói xài facebook liên tục 2 ngày nhưng chỉ xài khoảng 10 tiếng là hết rồi chơi game  được  4 tiếng là xuống 20pin r,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
6738,6738,khuyên mn không nên mua con này t mua khi ms ra 8tr990 xài đến bây giờ máy không rơi rớt  gì  mà vào mạng cực chán toàn phải khởi động lại hoặc chuyển 4g sag 3g rồi lại chuyển về 4g nó ms chạy  được  riêng lắp 2 sim vào thì gần như vào facebook load cmt không  được  hối hận khi bỏ 9tr mua con này,"tensor([-1., -1., -1.,  1.,  1., -1.,  1., -1., -1., -1.])"
6739,6739,qúa tuyệt vời  xin chúc mừng  phấn đấu phát huy ngày càng vững bền hơn tốt đẹp hơn ,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
6740,6740,có ai bị tình trạng màn hình điện thoại tự nhiên tối lại rồi khoản thồ gian s nó tự sáng lên mặc dù đã tắt chế độ auto sáng và tắt tiết kiệm pin không hiểu nổi,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6741,6741,sản phẩm rất tốt trong tầm giá mọi thứ vẫn ổn tin dùng hàng việt nam ủng hộ hết mình,"tensor([-1., -1., -1., -1.,  0., -1.,  2., -1.,  0., -1.])"
6742,6742,sản phẩm kèm chất lượng loa thì bé sai  được  5 ngay bị hư màn hình không ăn vẫn tay thì tệ vào mang hay bị thoát ra sống wf và 3g có vấn đề hối hận khi mua,"tensor([-1., -1., -1.,  1.,  1., -1., -1., -1., -1., -1.])"
6743,6743," nhân viên tư vấn nhiệt tình
 mua máy trả bảo hành 15 ngày có 6tr8 mọi thứ dùng khá oke 
 tuy mặt lưng là nhựa nhưng vẫn rất hài lòng vì mịn dùng ốp nên không quan trọng  nhưng nhựa thì có ưu điểm đó là nhẹ
 pin dùng 4500  ok  lắm và sạc nhanh đi kèm sử dụng quá là ngon luôn","tensor([ 0., -1.,  0., -1.,  0., -1.,  2., -1.,  0., -1.])"
6744,6744,sản phẩm rất tuyệt !!! song so với một số hãng thì giá vẫn hơi cao tầm 25 triệu thì chắc rất nhiều hs sv mua,"tensor([-1., -1., -1., -1.,  0., -1.,  1., -1., -1., -1.])"
6745,6745,ngoại trừ vân tay quá tệ thì cái  gì  cũng ok  mình có choi game nhưng game nhẹ nên chưa thấy lỗi lầm  gì  nv tgdd tư vấn nhiệt tình chu đáo,"tensor([-1., -1., -1.,  1.,  0.,  2., -1., -1.,  0., -1.])"
6746,6746,điện thoại có hiện tượng bật màn hình không lên không sử dụng  được  nhẹ thì 10p sau sử dụng bth nặng thì 4 tiếng đồng hồ chán thật haizz,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
6747,6747,iphone 7 plus màu đen máy đẹp sang chảnh camera chụp hình đẹp máy mượt mànói chung là quyết định đúng đắn khi mua,"tensor([-1.,  0.,  0., -1.,  0.,  0., -1., -1., -1., -1.])"
6748,6748,với giá này thì không đòi hỏi nhiều được chỉ có pin thì tệ thui sáng 100 để đến chiều thì nó còn 89 vân tay thì quá tệ với lại còn có dụ tự khởi động lại nữa chứ còn lại mọi thứ đều ổn,"tensor([ 1., -1., -1., -1.,  0.,  1., -1., -1., -1., -1.])"
6749,6749,sử dụng thời gian thấy điện thoại cằm bin cấu hình dễ sử dụng lướt rất mướt kiểu dáng sang trọng camera xoa phong chụp hình đẹp quá trời,"tensor([ 0.,  0.,  0., -1., -1.,  0., -1., -1., -1., -1.])"
6750,6750,sau vài ngày sử dụng cảm thấy máy rất ok camera chụp hình đẹp chơi game không giật lag pin xài được lâu mà sạc cũng nhanh nữa,"tensor([ 0.,  0., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
6751,6751,"loa kém chất lượng anh chị em mua để lắp sim phụ thì được chạy qua mua xiao mi xài tốt gấp 10 lần samsung
mình là vì muốn mua loại nhỏ gọn về xài phụ nên mới mua con này","tensor([-1., -1., -1.,  1., -1., -1., -1., -1.,  1., -1.])"
6752,6752,sản phẩm  được  tgdd gửi hàng đã  được  bóc có hoá dơn đầy đủ nhưng máy khá lag và wifi đang chs game hay bị ao ra không lý do khá ảnh hưởng,"tensor([-1., -1., -1.,  1., -1.,  1., -1., -1.,  2., -1.])"
6753,6753,xài ok chỉ ghét mỗi camera sau hơi lồi dễ bị xước màn hình to xem phim nét cực,"tensor([-1., -1.,  1., -1.,  0., -1., -1.,  0., -1., -1.])"
